model_date,Geo,Geo_Level,Freq,Incidents
2016-11-28,Buffalo,City,daily,51
2016-11-29,Buffalo,City,daily,39
2016-11-30,Buffalo,City,daily,48
2016-12-01,Buffalo,City,daily,65
2016-12-02,Buffalo,City,daily,44
2016-12-03,Buffalo,City,daily,39
2016-12-04,Buffalo,City,daily,40
2016-12-05,Buffalo,City,daily,49
2016-12-06,Buffalo,City,daily,40
2016-12-07,Buffalo,City,daily,39
2016-12-08,Buffalo,City,daily,43
2016-12-09,Buffalo,City,daily,40
2016-12-10,Buffalo,City,daily,40
2016-12-11,Buffalo,City,daily,39
2016-12-12,Buffalo,City,daily,36
2016-12-13,Buffalo,City,daily,42
2016-12-14,Buffalo,City,daily,37
2016-12-15,Buffalo,City,daily,45
2016-12-16,Buffalo,City,daily,47
2016-12-17,Buffalo,City,daily,49
2016-12-18,Buffalo,City,daily,32
2016-12-19,Buffalo,City,daily,41
2016-12-20,Buffalo,City,daily,39
2016-12-21,Buffalo,City,daily,42
2016-12-22,Buffalo,City,daily,40
2016-12-23,Buffalo,City,daily,36
2016-12-24,Buffalo,City,daily,37
2016-12-25,Buffalo,City,daily,29
2016-12-26,Buffalo,City,daily,35
2016-12-27,Buffalo,City,daily,27
2016-12-28,Buffalo,City,daily,40
2016-12-29,Buffalo,City,daily,40
2016-12-30,Buffalo,City,daily,49
2016-12-31,Buffalo,City,daily,39
2017-01-01,Buffalo,City,daily,68
2017-01-02,Buffalo,City,daily,32
2017-01-03,Buffalo,City,daily,31
2017-01-04,Buffalo,City,daily,29
2017-01-05,Buffalo,City,daily,34
2017-01-06,Buffalo,City,daily,34
2017-01-07,Buffalo,City,daily,29
2017-01-08,Buffalo,City,daily,30
2017-01-09,Buffalo,City,daily,26
2017-01-10,Buffalo,City,daily,35
2017-01-11,Buffalo,City,daily,33
2017-01-12,Buffalo,City,daily,35
2017-01-13,Buffalo,City,daily,33
2017-01-14,Buffalo,City,daily,37
2017-01-15,Buffalo,City,daily,36
2017-01-16,Buffalo,City,daily,36
2017-01-17,Buffalo,City,daily,40
2017-01-18,Buffalo,City,daily,40
2017-01-19,Buffalo,City,daily,46
2017-01-20,Buffalo,City,daily,43
2017-01-21,Buffalo,City,daily,38
2017-01-22,Buffalo,City,daily,47
2017-01-23,Buffalo,City,daily,40
2017-01-24,Buffalo,City,daily,44
2017-01-25,Buffalo,City,daily,50
2017-01-26,Buffalo,City,daily,27
2017-01-27,Buffalo,City,daily,36
2017-01-28,Buffalo,City,daily,38
2017-01-29,Buffalo,City,daily,21
2017-01-30,Buffalo,City,daily,40
2017-01-31,Buffalo,City,daily,30
2017-02-01,Buffalo,City,daily,39
2017-02-02,Buffalo,City,daily,26
2017-02-03,Buffalo,City,daily,36
2017-02-04,Buffalo,City,daily,33
2017-02-05,Buffalo,City,daily,31
2017-02-06,Buffalo,City,daily,33
2017-02-07,Buffalo,City,daily,34
2017-02-08,Buffalo,City,daily,35
2017-02-09,Buffalo,City,daily,33
2017-02-10,Buffalo,City,daily,28
2017-02-11,Buffalo,City,daily,39
2017-02-12,Buffalo,City,daily,50
2017-02-13,Buffalo,City,daily,26
2017-02-14,Buffalo,City,daily,29
2017-02-15,Buffalo,City,daily,31
2017-02-16,Buffalo,City,daily,25
2017-02-17,Buffalo,City,daily,30
2017-02-18,Buffalo,City,daily,43
2017-02-19,Buffalo,City,daily,39
2017-02-20,Buffalo,City,daily,28
2017-02-21,Buffalo,City,daily,28
2017-02-22,Buffalo,City,daily,42
2017-02-23,Buffalo,City,daily,35
2017-02-24,Buffalo,City,daily,40
2017-02-25,Buffalo,City,daily,34
2017-02-26,Buffalo,City,daily,25
2017-02-27,Buffalo,City,daily,41
2017-02-28,Buffalo,City,daily,29
2017-03-01,Buffalo,City,daily,38
2017-03-02,Buffalo,City,daily,33
2017-03-03,Buffalo,City,daily,29
2017-03-04,Buffalo,City,daily,33
2017-03-05,Buffalo,City,daily,32
2017-03-06,Buffalo,City,daily,33
2017-03-07,Buffalo,City,daily,44
2017-03-08,Buffalo,City,daily,31
2017-03-09,Buffalo,City,daily,32
2017-03-10,Buffalo,City,daily,42
2017-03-11,Buffalo,City,daily,29
2017-03-12,Buffalo,City,daily,38
2017-03-13,Buffalo,City,daily,23
2017-03-14,Buffalo,City,daily,21
2017-03-15,Buffalo,City,daily,21
2017-03-16,Buffalo,City,daily,30
2017-03-17,Buffalo,City,daily,41
2017-03-18,Buffalo,City,daily,31
2017-03-19,Buffalo,City,daily,45
2017-03-20,Buffalo,City,daily,46
2017-03-21,Buffalo,City,daily,27
2017-03-22,Buffalo,City,daily,33
2017-03-23,Buffalo,City,daily,35
2017-03-24,Buffalo,City,daily,40
2017-03-25,Buffalo,City,daily,35
2017-03-26,Buffalo,City,daily,30
2017-03-27,Buffalo,City,daily,38
2017-03-28,Buffalo,City,daily,30
2017-03-29,Buffalo,City,daily,36
2017-03-30,Buffalo,City,daily,42
2017-03-31,Buffalo,City,daily,32
2017-04-01,Buffalo,City,daily,62
2017-04-02,Buffalo,City,daily,34
2017-04-03,Buffalo,City,daily,37
2017-04-04,Buffalo,City,daily,40
2017-04-05,Buffalo,City,daily,37
2017-04-06,Buffalo,City,daily,48
2017-04-07,Buffalo,City,daily,30
2017-04-08,Buffalo,City,daily,40
2017-04-09,Buffalo,City,daily,42
2017-04-10,Buffalo,City,daily,61
2017-04-11,Buffalo,City,daily,36
2017-04-12,Buffalo,City,daily,45
2017-04-13,Buffalo,City,daily,38
2017-04-14,Buffalo,City,daily,38
2017-04-15,Buffalo,City,daily,40
2017-04-16,Buffalo,City,daily,36
2017-04-17,Buffalo,City,daily,40
2017-04-18,Buffalo,City,daily,41
2017-04-19,Buffalo,City,daily,36
2017-04-20,Buffalo,City,daily,43
2017-04-21,Buffalo,City,daily,37
2017-04-22,Buffalo,City,daily,54
2017-04-23,Buffalo,City,daily,30
2017-04-24,Buffalo,City,daily,49
2017-04-25,Buffalo,City,daily,40
2017-04-26,Buffalo,City,daily,42
2017-04-27,Buffalo,City,daily,47
2017-04-28,Buffalo,City,daily,51
2017-04-29,Buffalo,City,daily,42
2017-04-30,Buffalo,City,daily,35
2017-05-01,Buffalo,City,daily,53
2017-05-02,Buffalo,City,daily,36
2017-05-03,Buffalo,City,daily,31
2017-05-04,Buffalo,City,daily,44
2017-05-05,Buffalo,City,daily,39
2017-05-06,Buffalo,City,daily,35
2017-05-07,Buffalo,City,daily,27
2017-05-08,Buffalo,City,daily,37
2017-05-09,Buffalo,City,daily,49
2017-05-10,Buffalo,City,daily,41
2017-05-11,Buffalo,City,daily,45
2017-05-12,Buffalo,City,daily,55
2017-05-13,Buffalo,City,daily,46
2017-05-14,Buffalo,City,daily,35
2017-05-15,Buffalo,City,daily,51
2017-05-16,Buffalo,City,daily,33
2017-05-17,Buffalo,City,daily,44
2017-05-18,Buffalo,City,daily,36
2017-05-19,Buffalo,City,daily,41
2017-05-20,Buffalo,City,daily,51
2017-05-21,Buffalo,City,daily,42
2017-05-22,Buffalo,City,daily,49
2017-05-23,Buffalo,City,daily,25
2017-05-24,Buffalo,City,daily,32
2017-05-25,Buffalo,City,daily,34
2017-05-26,Buffalo,City,daily,40
2017-05-27,Buffalo,City,daily,50
2017-05-28,Buffalo,City,daily,39
2017-05-29,Buffalo,City,daily,44
2017-05-30,Buffalo,City,daily,52
2017-05-31,Buffalo,City,daily,34
2017-06-01,Buffalo,City,daily,61
2017-06-02,Buffalo,City,daily,41
2017-06-03,Buffalo,City,daily,52
2017-06-04,Buffalo,City,daily,49
2017-06-05,Buffalo,City,daily,28
2017-06-06,Buffalo,City,daily,37
2017-06-07,Buffalo,City,daily,55
2017-06-08,Buffalo,City,daily,53
2017-06-09,Buffalo,City,daily,47
2017-06-10,Buffalo,City,daily,57
2017-06-11,Buffalo,City,daily,54
2017-06-12,Buffalo,City,daily,42
2017-06-13,Buffalo,City,daily,51
2017-06-14,Buffalo,City,daily,50
2017-06-15,Buffalo,City,daily,52
2017-06-16,Buffalo,City,daily,49
2017-06-17,Buffalo,City,daily,50
2017-06-18,Buffalo,City,daily,50
2017-06-19,Buffalo,City,daily,47
2017-06-20,Buffalo,City,daily,43
2017-06-21,Buffalo,City,daily,53
2017-06-22,Buffalo,City,daily,54
2017-06-23,Buffalo,City,daily,39
2017-06-24,Buffalo,City,daily,55
2017-06-25,Buffalo,City,daily,45
2017-06-26,Buffalo,City,daily,36
2017-06-27,Buffalo,City,daily,52
2017-06-28,Buffalo,City,daily,50
2017-06-29,Buffalo,City,daily,34
2017-06-30,Buffalo,City,daily,47
2017-07-01,Buffalo,City,daily,52
2017-07-02,Buffalo,City,daily,44
2017-07-03,Buffalo,City,daily,43
2017-07-04,Buffalo,City,daily,42
2017-07-05,Buffalo,City,daily,49
2017-07-06,Buffalo,City,daily,38
2017-07-07,Buffalo,City,daily,48
2017-07-08,Buffalo,City,daily,54
2017-07-09,Buffalo,City,daily,60
2017-07-10,Buffalo,City,daily,46
2017-07-11,Buffalo,City,daily,38
2017-07-12,Buffalo,City,daily,44
2017-07-13,Buffalo,City,daily,40
2017-07-14,Buffalo,City,daily,43
2017-07-15,Buffalo,City,daily,62
2017-07-16,Buffalo,City,daily,38
2017-07-17,Buffalo,City,daily,41
2017-07-18,Buffalo,City,daily,39
2017-07-19,Buffalo,City,daily,55
2017-07-20,Buffalo,City,daily,39
2017-07-21,Buffalo,City,daily,58
2017-07-22,Buffalo,City,daily,64
2017-07-23,Buffalo,City,daily,45
2017-07-24,Buffalo,City,daily,46
2017-07-25,Buffalo,City,daily,53
2017-07-26,Buffalo,City,daily,48
2017-07-27,Buffalo,City,daily,47
2017-07-28,Buffalo,City,daily,40
2017-07-29,Buffalo,City,daily,44
2017-07-30,Buffalo,City,daily,40
2017-07-31,Buffalo,City,daily,47
2017-08-01,Buffalo,City,daily,61
2017-08-02,Buffalo,City,daily,53
2017-08-03,Buffalo,City,daily,54
2017-08-04,Buffalo,City,daily,60
2017-08-05,Buffalo,City,daily,47
2017-08-06,Buffalo,City,daily,44
2017-08-07,Buffalo,City,daily,58
2017-08-08,Buffalo,City,daily,49
2017-08-09,Buffalo,City,daily,51
2017-08-10,Buffalo,City,daily,40
2017-08-11,Buffalo,City,daily,56
2017-08-12,Buffalo,City,daily,44
2017-08-13,Buffalo,City,daily,59
2017-08-14,Buffalo,City,daily,54
2017-08-15,Buffalo,City,daily,59
2017-08-16,Buffalo,City,daily,43
2017-08-17,Buffalo,City,daily,60
2017-08-18,Buffalo,City,daily,55
2017-08-19,Buffalo,City,daily,57
2017-08-20,Buffalo,City,daily,49
2017-08-21,Buffalo,City,daily,49
2017-08-22,Buffalo,City,daily,60
2017-08-23,Buffalo,City,daily,50
2017-08-24,Buffalo,City,daily,33
2017-08-25,Buffalo,City,daily,47
2017-08-26,Buffalo,City,daily,70
2017-08-27,Buffalo,City,daily,47
2017-08-28,Buffalo,City,daily,56
2017-08-29,Buffalo,City,daily,53
2017-08-30,Buffalo,City,daily,46
2017-08-31,Buffalo,City,daily,46
2017-09-01,Buffalo,City,daily,51
2017-09-02,Buffalo,City,daily,58
2017-09-03,Buffalo,City,daily,37
2017-09-04,Buffalo,City,daily,44
2017-09-05,Buffalo,City,daily,51
2017-09-06,Buffalo,City,daily,33
2017-09-07,Buffalo,City,daily,30
2017-09-08,Buffalo,City,daily,40
2017-09-09,Buffalo,City,daily,68
2017-09-10,Buffalo,City,daily,54
2017-09-11,Buffalo,City,daily,45
2017-09-12,Buffalo,City,daily,50
2017-09-13,Buffalo,City,daily,42
2017-09-14,Buffalo,City,daily,38
2017-09-15,Buffalo,City,daily,55
2017-09-16,Buffalo,City,daily,45
2017-09-17,Buffalo,City,daily,57
2017-09-18,Buffalo,City,daily,48
2017-09-19,Buffalo,City,daily,40
2017-09-20,Buffalo,City,daily,50
2017-09-21,Buffalo,City,daily,50
2017-09-22,Buffalo,City,daily,48
2017-09-23,Buffalo,City,daily,42
2017-09-24,Buffalo,City,daily,65
2017-09-25,Buffalo,City,daily,41
2017-09-26,Buffalo,City,daily,40
2017-09-27,Buffalo,City,daily,48
2017-09-28,Buffalo,City,daily,49
2017-09-29,Buffalo,City,daily,31
2017-09-30,Buffalo,City,daily,44
2017-10-01,Buffalo,City,daily,56
2017-10-02,Buffalo,City,daily,41
2017-10-03,Buffalo,City,daily,46
2017-10-04,Buffalo,City,daily,46
2017-10-05,Buffalo,City,daily,60
2017-10-06,Buffalo,City,daily,50
2017-10-07,Buffalo,City,daily,55
2017-10-08,Buffalo,City,daily,53
2017-10-09,Buffalo,City,daily,50
2017-10-10,Buffalo,City,daily,48
2017-10-11,Buffalo,City,daily,34
2017-10-12,Buffalo,City,daily,34
2017-10-13,Buffalo,City,daily,43
2017-10-14,Buffalo,City,daily,52
2017-10-15,Buffalo,City,daily,57
2017-10-16,Buffalo,City,daily,47
2017-10-17,Buffalo,City,daily,42
2017-10-18,Buffalo,City,daily,41
2017-10-19,Buffalo,City,daily,39
2017-10-20,Buffalo,City,daily,50
2017-10-21,Buffalo,City,daily,46
2017-10-22,Buffalo,City,daily,50
2017-10-23,Buffalo,City,daily,40
2017-10-24,Buffalo,City,daily,51
2017-10-25,Buffalo,City,daily,33
2017-10-26,Buffalo,City,daily,51
2017-10-27,Buffalo,City,daily,51
2017-10-28,Buffalo,City,daily,47
2017-10-29,Buffalo,City,daily,40
2017-10-30,Buffalo,City,daily,49
2017-10-31,Buffalo,City,daily,36
2017-11-01,Buffalo,City,daily,54
2017-11-02,Buffalo,City,daily,45
2017-11-03,Buffalo,City,daily,42
2017-11-04,Buffalo,City,daily,49
2017-11-05,Buffalo,City,daily,43
2017-11-06,Buffalo,City,daily,39
2017-11-07,Buffalo,City,daily,43
2017-11-08,Buffalo,City,daily,39
2017-11-09,Buffalo,City,daily,33
2017-11-10,Buffalo,City,daily,28
2017-11-11,Buffalo,City,daily,33
2017-11-12,Buffalo,City,daily,39
2017-11-13,Buffalo,City,daily,34
2017-11-14,Buffalo,City,daily,47
2017-11-15,Buffalo,City,daily,54
2017-11-16,Buffalo,City,daily,30
2017-11-17,Buffalo,City,daily,55
2017-11-18,Buffalo,City,daily,49
2017-11-19,Buffalo,City,daily,31
2017-11-20,Buffalo,City,daily,45
2017-11-21,Buffalo,City,daily,34
2017-11-22,Buffalo,City,daily,44
2017-11-23,Buffalo,City,daily,35
2017-11-24,Buffalo,City,daily,45
2017-11-25,Buffalo,City,daily,50
2017-11-26,Buffalo,City,daily,44
2017-11-27,Buffalo,City,daily,42
2017-11-28,Buffalo,City,daily,54
2017-11-29,Buffalo,City,daily,49
2017-11-30,Buffalo,City,daily,44
2017-12-01,Buffalo,City,daily,47
2017-12-02,Buffalo,City,daily,52
2017-12-03,Buffalo,City,daily,40
2017-12-04,Buffalo,City,daily,48
2017-12-05,Buffalo,City,daily,43
2017-12-06,Buffalo,City,daily,40
2017-12-07,Buffalo,City,daily,34
2017-12-08,Buffalo,City,daily,40
2017-12-09,Buffalo,City,daily,34
2017-12-10,Buffalo,City,daily,40
2017-12-11,Buffalo,City,daily,28
2017-12-12,Buffalo,City,daily,30
2017-12-13,Buffalo,City,daily,34
2017-12-14,Buffalo,City,daily,38
2017-12-15,Buffalo,City,daily,29
2017-12-16,Buffalo,City,daily,44
2017-12-17,Buffalo,City,daily,40
2017-12-18,Buffalo,City,daily,38
2017-12-19,Buffalo,City,daily,40
2017-12-20,Buffalo,City,daily,40
2017-12-21,Buffalo,City,daily,47
2017-12-22,Buffalo,City,daily,42
2017-12-23,Buffalo,City,daily,33
2017-12-24,Buffalo,City,daily,35
2017-12-25,Buffalo,City,daily,28
2017-12-26,Buffalo,City,daily,28
2017-12-27,Buffalo,City,daily,27
2017-12-28,Buffalo,City,daily,32
2017-12-29,Buffalo,City,daily,29
2017-12-30,Buffalo,City,daily,36
2017-12-31,Buffalo,City,daily,37
2018-01-01,Buffalo,City,daily,57
2018-01-02,Buffalo,City,daily,24
2018-01-03,Buffalo,City,daily,46
2018-01-04,Buffalo,City,daily,42
2018-01-05,Buffalo,City,daily,39
2018-01-06,Buffalo,City,daily,28
2018-01-07,Buffalo,City,daily,37
2018-01-08,Buffalo,City,daily,35
2018-01-09,Buffalo,City,daily,30
2018-01-10,Buffalo,City,daily,27
2018-01-11,Buffalo,City,daily,45
2018-01-12,Buffalo,City,daily,42
2018-01-13,Buffalo,City,daily,35
2018-01-14,Buffalo,City,daily,38
2018-01-15,Buffalo,City,daily,30
2018-01-16,Buffalo,City,daily,39
2018-01-17,Buffalo,City,daily,36
2018-01-18,Buffalo,City,daily,31
2018-01-19,Buffalo,City,daily,36
2018-01-20,Buffalo,City,daily,42
2018-01-21,Buffalo,City,daily,40
2018-01-22,Buffalo,City,daily,45
2018-01-23,Buffalo,City,daily,36
2018-01-24,Buffalo,City,daily,36
2018-01-25,Buffalo,City,daily,40
2018-01-26,Buffalo,City,daily,36
2018-01-27,Buffalo,City,daily,35
2018-01-28,Buffalo,City,daily,30
2018-01-29,Buffalo,City,daily,32
2018-01-30,Buffalo,City,daily,31
2018-01-31,Buffalo,City,daily,26
2018-02-01,Buffalo,City,daily,55
2018-02-02,Buffalo,City,daily,45
2018-02-03,Buffalo,City,daily,44
2018-02-04,Buffalo,City,daily,43
2018-02-05,Buffalo,City,daily,31
2018-02-06,Buffalo,City,daily,40
2018-02-07,Buffalo,City,daily,26
2018-02-08,Buffalo,City,daily,39
2018-02-09,Buffalo,City,daily,43
2018-02-10,Buffalo,City,daily,39
2018-02-11,Buffalo,City,daily,33
2018-02-12,Buffalo,City,daily,42
2018-02-13,Buffalo,City,daily,36
2018-02-14,Buffalo,City,daily,34
2018-02-15,Buffalo,City,daily,38
2018-02-16,Buffalo,City,daily,30
2018-02-17,Buffalo,City,daily,36
2018-02-18,Buffalo,City,daily,27
2018-02-19,Buffalo,City,daily,44
2018-02-20,Buffalo,City,daily,46
2018-02-21,Buffalo,City,daily,27
2018-02-22,Buffalo,City,daily,34
2018-02-23,Buffalo,City,daily,33
2018-02-24,Buffalo,City,daily,45
2018-02-25,Buffalo,City,daily,30
2018-02-26,Buffalo,City,daily,31
2018-02-27,Buffalo,City,daily,34
2018-02-28,Buffalo,City,daily,41
2018-03-01,Buffalo,City,daily,51
2018-03-02,Buffalo,City,daily,35
2018-03-03,Buffalo,City,daily,41
2018-03-04,Buffalo,City,daily,31
2018-03-05,Buffalo,City,daily,46
2018-03-06,Buffalo,City,daily,24
2018-03-07,Buffalo,City,daily,39
2018-03-08,Buffalo,City,daily,27
2018-03-09,Buffalo,City,daily,31
2018-03-10,Buffalo,City,daily,45
2018-03-11,Buffalo,City,daily,32
2018-03-12,Buffalo,City,daily,39
2018-03-13,Buffalo,City,daily,34
2018-03-14,Buffalo,City,daily,35
2018-03-15,Buffalo,City,daily,36
2018-03-16,Buffalo,City,daily,47
2018-03-17,Buffalo,City,daily,42
2018-03-18,Buffalo,City,daily,51
2018-03-19,Buffalo,City,daily,27
2018-03-20,Buffalo,City,daily,29
2018-03-21,Buffalo,City,daily,41
2018-03-22,Buffalo,City,daily,46
2018-03-23,Buffalo,City,daily,39
2018-03-24,Buffalo,City,daily,43
2018-03-25,Buffalo,City,daily,37
2018-03-26,Buffalo,City,daily,41
2018-03-27,Buffalo,City,daily,35
2018-03-28,Buffalo,City,daily,22
2018-03-29,Buffalo,City,daily,38
2018-03-30,Buffalo,City,daily,26
2018-03-31,Buffalo,City,daily,43
2018-04-01,Buffalo,City,daily,57
2018-04-02,Buffalo,City,daily,41
2018-04-03,Buffalo,City,daily,30
2018-04-04,Buffalo,City,daily,37
2018-04-05,Buffalo,City,daily,37
2018-04-06,Buffalo,City,daily,24
2018-04-07,Buffalo,City,daily,37
2018-04-08,Buffalo,City,daily,37
2018-04-09,Buffalo,City,daily,35
2018-04-10,Buffalo,City,daily,30
2018-04-11,Buffalo,City,daily,39
2018-04-12,Buffalo,City,daily,39
2018-04-13,Buffalo,City,daily,36
2018-04-14,Buffalo,City,daily,29
2018-04-15,Buffalo,City,daily,28
2018-04-16,Buffalo,City,daily,29
2018-04-17,Buffalo,City,daily,28
2018-04-18,Buffalo,City,daily,37
2018-04-19,Buffalo,City,daily,28
2018-04-20,Buffalo,City,daily,52
2018-04-21,Buffalo,City,daily,38
2018-04-22,Buffalo,City,daily,43
2018-04-23,Buffalo,City,daily,57
2018-04-24,Buffalo,City,daily,44
2018-04-25,Buffalo,City,daily,44
2018-04-26,Buffalo,City,daily,39
2018-04-27,Buffalo,City,daily,63
2018-04-28,Buffalo,City,daily,50
2018-04-29,Buffalo,City,daily,41
2018-04-30,Buffalo,City,daily,30
2018-05-01,Buffalo,City,daily,64
2018-05-02,Buffalo,City,daily,49
2018-05-03,Buffalo,City,daily,43
2018-05-04,Buffalo,City,daily,47
2018-05-05,Buffalo,City,daily,41
2018-05-06,Buffalo,City,daily,38
2018-05-07,Buffalo,City,daily,37
2018-05-08,Buffalo,City,daily,32
2018-05-09,Buffalo,City,daily,53
2018-05-10,Buffalo,City,daily,38
2018-05-11,Buffalo,City,daily,44
2018-05-12,Buffalo,City,daily,41
2018-05-13,Buffalo,City,daily,42
2018-05-14,Buffalo,City,daily,35
2018-05-15,Buffalo,City,daily,38
2018-05-16,Buffalo,City,daily,47
2018-05-17,Buffalo,City,daily,47
2018-05-18,Buffalo,City,daily,50
2018-05-19,Buffalo,City,daily,41
2018-05-20,Buffalo,City,daily,35
2018-05-21,Buffalo,City,daily,36
2018-05-22,Buffalo,City,daily,58
2018-05-23,Buffalo,City,daily,42
2018-05-24,Buffalo,City,daily,57
2018-05-25,Buffalo,City,daily,56
2018-05-26,Buffalo,City,daily,51
2018-05-27,Buffalo,City,daily,52
2018-05-28,Buffalo,City,daily,53
2018-05-29,Buffalo,City,daily,38
2018-05-30,Buffalo,City,daily,47
2018-05-31,Buffalo,City,daily,48
2018-06-01,Buffalo,City,daily,55
2018-06-02,Buffalo,City,daily,52
2018-06-03,Buffalo,City,daily,49
2018-06-04,Buffalo,City,daily,46
2018-06-05,Buffalo,City,daily,43
2018-06-06,Buffalo,City,daily,47
2018-06-07,Buffalo,City,daily,49
2018-06-08,Buffalo,City,daily,55
2018-06-09,Buffalo,City,daily,44
2018-06-10,Buffalo,City,daily,43
2018-06-11,Buffalo,City,daily,48
2018-06-12,Buffalo,City,daily,36
2018-06-13,Buffalo,City,daily,47
2018-06-14,Buffalo,City,daily,42
2018-06-15,Buffalo,City,daily,47
2018-06-16,Buffalo,City,daily,51
2018-06-17,Buffalo,City,daily,38
2018-06-18,Buffalo,City,daily,58
2018-06-19,Buffalo,City,daily,36
2018-06-20,Buffalo,City,daily,61
2018-06-21,Buffalo,City,daily,55
2018-06-22,Buffalo,City,daily,39
2018-06-23,Buffalo,City,daily,67
2018-06-24,Buffalo,City,daily,40
2018-06-25,Buffalo,City,daily,52
2018-06-26,Buffalo,City,daily,49
2018-06-27,Buffalo,City,daily,34
2018-06-28,Buffalo,City,daily,39
2018-06-29,Buffalo,City,daily,62
2018-06-30,Buffalo,City,daily,54
2018-07-01,Buffalo,City,daily,59
2018-07-02,Buffalo,City,daily,44
2018-07-03,Buffalo,City,daily,49
2018-07-04,Buffalo,City,daily,51
2018-07-05,Buffalo,City,daily,58
2018-07-06,Buffalo,City,daily,51
2018-07-07,Buffalo,City,daily,45
2018-07-08,Buffalo,City,daily,50
2018-07-09,Buffalo,City,daily,55
2018-07-10,Buffalo,City,daily,62
2018-07-11,Buffalo,City,daily,39
2018-07-12,Buffalo,City,daily,53
2018-07-13,Buffalo,City,daily,48
2018-07-14,Buffalo,City,daily,53
2018-07-15,Buffalo,City,daily,64
2018-07-16,Buffalo,City,daily,67
2018-07-17,Buffalo,City,daily,45
2018-07-18,Buffalo,City,daily,48
2018-07-19,Buffalo,City,daily,54
2018-07-20,Buffalo,City,daily,64
2018-07-21,Buffalo,City,daily,41
2018-07-22,Buffalo,City,daily,47
2018-07-23,Buffalo,City,daily,53
2018-07-24,Buffalo,City,daily,38
2018-07-25,Buffalo,City,daily,42
2018-07-26,Buffalo,City,daily,45
2018-07-27,Buffalo,City,daily,50
2018-07-28,Buffalo,City,daily,43
2018-07-29,Buffalo,City,daily,55
2018-07-30,Buffalo,City,daily,59
2018-07-31,Buffalo,City,daily,42
2018-08-01,Buffalo,City,daily,58
2018-08-02,Buffalo,City,daily,51
2018-08-03,Buffalo,City,daily,47
2018-08-04,Buffalo,City,daily,61
2018-08-05,Buffalo,City,daily,46
2018-08-06,Buffalo,City,daily,62
2018-08-07,Buffalo,City,daily,40
2018-08-08,Buffalo,City,daily,54
2018-08-09,Buffalo,City,daily,47
2018-08-10,Buffalo,City,daily,57
2018-08-11,Buffalo,City,daily,54
2018-08-12,Buffalo,City,daily,51
2018-08-13,Buffalo,City,daily,53
2018-08-14,Buffalo,City,daily,60
2018-08-15,Buffalo,City,daily,39
2018-08-16,Buffalo,City,daily,44
2018-08-17,Buffalo,City,daily,43
2018-08-18,Buffalo,City,daily,48
2018-08-19,Buffalo,City,daily,61
2018-08-20,Buffalo,City,daily,64
2018-08-21,Buffalo,City,daily,52
2018-08-22,Buffalo,City,daily,50
2018-08-23,Buffalo,City,daily,39
2018-08-24,Buffalo,City,daily,44
2018-08-25,Buffalo,City,daily,60
2018-08-26,Buffalo,City,daily,45
2018-08-27,Buffalo,City,daily,58
2018-08-28,Buffalo,City,daily,43
2018-08-29,Buffalo,City,daily,38
2018-08-30,Buffalo,City,daily,52
2018-08-31,Buffalo,City,daily,63
2018-09-01,Buffalo,City,daily,77
2018-09-02,Buffalo,City,daily,52
2018-09-03,Buffalo,City,daily,49
2018-09-04,Buffalo,City,daily,35
2018-09-05,Buffalo,City,daily,52
2018-09-06,Buffalo,City,daily,68
2018-09-07,Buffalo,City,daily,57
2018-09-08,Buffalo,City,daily,51
2018-09-09,Buffalo,City,daily,39
2018-09-10,Buffalo,City,daily,39
2018-09-11,Buffalo,City,daily,28
2018-09-12,Buffalo,City,daily,48
2018-09-13,Buffalo,City,daily,39
2018-09-14,Buffalo,City,daily,40
2018-09-15,Buffalo,City,daily,48
2018-09-16,Buffalo,City,daily,44
2018-09-17,Buffalo,City,daily,62
2018-09-18,Buffalo,City,daily,47
2018-09-19,Buffalo,City,daily,56
2018-09-20,Buffalo,City,daily,35
2018-09-21,Buffalo,City,daily,47
2018-09-22,Buffalo,City,daily,39
2018-09-23,Buffalo,City,daily,51
2018-09-24,Buffalo,City,daily,56
